,submarket_name,cbsaid,building_rating_id,Density,Rent,Revenue,rating_bin,Rent_bin
3736,Greater Downtown,38300.0,2,76,18.694833,1420.807308,Low,Low Quality Less Expensive
3740,Greater Erie,21500.0,2,15,13.674048,205.11072000000001,Low,Low Quality Less Expensive
3743,Greater Fayetteville,22220.0,2,47,19.253562,904.9174139999999,Low,Low Quality Less Expensive
3747,Greater Ft Smith,22900.0,2,23,14.088094,324.026162,Low,Low Quality Less Expensive
3750,Greater Harlingen,15180.0,2,20,18.747814,374.95628000000005,Low,Low Quality Less Expensive
3752,Greater Huntington,26580.0,2,3,14.592647,43.777941,Low,Low Quality Less Expensive
3759,Greater Lafayette,29180.0,2,83,16.073492,1334.099836,Low,Low Quality Less Expensive
3763,Greater McAllen,32580.0,2,53,17.64686,935.28358,Low,Low Quality Less Expensive
3766,Greater Moline,19340.0,2,13,13.080372,170.044836,Low,Low Quality Less Expensive
3773,Greater Ocala,36100.0,2,66,17.672973,1166.4162179999998,Low,Low Quality Less Expensive
3776,Greater Rochester,40380.0,2,33,14.284585,471.391305,Low,Low Quality Less Expensive
3779,Greater Rock Island,19340.0,2,13,14.142433,183.851629,Low,Low Quality Less Expensive
3782,Greater Rome,46540.0,2,5,14.530372,72.65186,Low,Low Quality Less Expensive
3785,Greater Santa Cruz,42100.0,2,31,24.134097,748.157007,Low,Low Quality Expensive
3788,Greater Savannah,42340.0,2,92,18.10241,1665.4217199999998,Low,Low Quality Less Expensive
3791,Greater Schenectady,10580.0,2,10,14.680414,146.80414000000002,Low,Low Quality Less Expensive
3797,Greater Springdale,22220.0,2,35,16.356681,572.4838349999999,Low,Low Quality Less Expensive
3800,Greater Syracuse,45060.0,2,26,16.786151,436.439926,Low,Low Quality Less Expensive
3803,Greater Troy,10580.0,2,1,15.335198,15.335198,Low,Low Quality Less Expensive
3805,Greater Upper Marlboro,47900.0,2,13,22.975688,298.683944,Low,Low Quality Expensive
3808,Greater Yakima,49420.0,2,43,18.892814,812.3910020000001,Low,Low Quality Less Expensive
3814,Green Bay,24580.0,2,52,13.208114,686.821928,Low,Low Quality Less Expensive
3818,Green Hills/Music Row,34980.0,2,58,27.12362,1573.16996,Low,Low Quality Expensive
3821,Green Valley/South Tucson,46060.0,2,7,21.539504,150.776528,Low,Low Quality Expensive
3830,Greeneville,24620.0,2,11,13.960180169862872,153.56198186849159,Low,Low Quality Less Expensive
3833,Greensboro CBD,24660.0,2,29,16.20667,469.99343,Low,Low Quality Less Expensive
3837,Greensboro-High Point,24660.0,2,13,14.628762971857348,190.17391863414554,Low,Low Quality Less Expensive
3840,Greensburg,24700.0,2,6,13.613995547247937,81.68397328348762,Low,Low Quality Less Expensive
3856,Greenville CBD,24860.0,2,20,21.293545,425.8709,Low,Low Quality Expensive
3864,Greenway Plaza,26420.0,2,33,24.359112,803.850696,Low,Low Quality Expensive
3869,Greenwich,14860.0,2,67,48.014122,3216.946174,Low,Low Quality Expensive
3876,Greenwood,24940.0,2,16,16.122554469190845,257.9608715070535,Low,Low Quality Less Expensive
3879,Greenwood,26900.0,2,38,16.899064,642.1644319999999,Low,Low Quality Less Expensive
3887,Greer/Taylors,24860.0,2,30,16.038369,481.15107,Low,Low Quality Less Expensive
3889,Grenada,24980.0,2,1,11.950051046399999,11.950051046399999,Low,Low Quality Less Expensive
3891,Gresham,38900.0,2,21,19.892859,417.750039,Low,Low Quality Less Expensive
3894,Groton/Townsend,14460.0,2,12,20.5905,247.08599999999998,Low,Low Quality Expensive
3896,Grundy County,16980.0,2,9,19.4471,175.0239,Low,Low Quality Less Expensive
3899,Guadalupe County,41700.0,2,16,20.153533,322.456528,Low,Low Quality Expensive
3901,Guilds Lake,38900.0,2,6,25.499891,152.999346,Low,Low Quality Expensive
3903,Guilford,35300.0,2,26,18.298888,475.771088,Low,Low Quality Less Expensive
3908,Gulf Freeway/Pasadena,26420.0,2,81,20.319958,1645.916598,Low,Low Quality Expensive
3911,Gulfport-Biloxi-Pascagoula,25060.0,2,141,14.994074272892478,2114.1644724778394,Low,Low Quality Less Expensive
3915,HEB/Mid-Cities,19100.0,2,150,20.215057,3032.2585500000005,Low,Low Quality Expensive
3919,Hackensack,35614.0,2,50,21.655375,1082.76875,Low,Low Quality Expensive
3922,Hagerstown-Martinsburg,25180.0,2,4,19.64050593071255,78.5620237228502,Low,Low Quality Less Expensive
3923,Hailey,25200.0,2,4,22.390752580664174,89.5630103226567,Low,Low Quality Expensive
3926,Hallandale,22744.0,2,19,26.527928,504.03063199999997,Low,Low Quality Expensive
3930,Hamden,35300.0,2,19,17.987992,341.771848,Low,Low Quality Less Expensive
3933,Hammond,25220.0,2,31,15.399725382570626,477.3914868596894,Low,Low Quality Less Expensive
3936,Hampden County,44140.0,2,84,16.699939,1402.794876,Low,Low Quality Less Expensive
3941,Hampshire County,44140.0,2,41,19.075234,782.0845939999999,Low,Low Quality Less Expensive
3948,Hancock County,22300.0,2,16,13.813099,221.009584,Low,Low Quality Less Expensive
3950,Hancock County,26900.0,2,18,16.607143,298.928574,Low,Low Quality Less Expensive
3952,Hanford-Corcoran,25260.0,2,2,24.79473518481027,49.58947036962054,Low,Low Quality Expensive
3954,Hanford/Armona,25260.0,2,7,16.687834,116.814838,Low,Low Quality Less Expensive
3956,Hannibal,25300.0,2,1,27.482799688170363,27.482799688170363,Low,Low Quality Expensive
3958,Haralson County,12060.0,2,3,18.206412,54.619236,Low,Low Quality Less Expensive
3962,Hardin County,13140.0,2,4,17.393878,69.575512,Low,Low Quality Less Expensive
3967,Harrisburg Area East,25420.0,2,149,15.538973,2315.306977,Low,Low Quality Less Expensive
3971,Harrisburg Area West,25420.0,2,121,15.437826,1867.976946,Low,Low Quality Less Expensive
3975,Harrisburg-Carlisle,25420.0,2,16,17.340509999121487,277.4481599859438,Low,Low Quality Less Expensive
3979,Harrison,25460.0,2,7,14.233173904696814,99.6322173328777,Low,Low Quality Less Expensive
3981,Harrison County,31140.0,2,2,15.357739,30.715478,Low,Low Quality Less Expensive
3984,Harrisonburg,25500.0,2,24,16.755106586589257,402.12255807814216,Low,Low Quality Less Expensive
3987,Hartford,25540.0,2,48,19.201303,921.662544,Low,Low Quality Less Expensive
3994,Hattiesburg,25620.0,2,42,13.764783879273251,578.1209229294766,Low,Low Quality Less Expensive
3997,Hawkins County,28700.0,2,4,14.398921,57.595684,Low,Low Quality Less Expensive
4000,Hawthorne/Gardena,31084.0,2,40,26.266598,1050.66392,Low,Low Quality Expensive
4004,Hayden Island/Swan Island,38900.0,2,7,21.302048,149.11433599999998,Low,Low Quality Expensive
4006,Haygood/Bayside,47260.0,2,24,16.510896,396.26150399999995,Low,Low Quality Less Expensive
4009,Hays,25700.0,2,5,16.244427442980196,81.22213721490098,Low,Low Quality Less Expensive
4011,Hays County,12420.0,2,56,28.808953,1613.301368,Low,Low Quality Expensive
4015,Hayward/Castro Valley,36084.0,2,61,27.19712,1659.0243200000002,Low,Low Quality Expensive
4018,Haywood County,11700.0,2,18,20.299873,365.397714,Low,Low Quality Expensive
4021,Hazel Dell/Salmon Creek,38900.0,2,17,22.458983,381.802711,Low,Low Quality Expensive
4024,Healdsburg/Cloverdale/N.,42220.0,2,33,23.919779,789.3527069999999,Low,Low Quality Expensive
4028,Heber,25720.0,2,9,19.39373201561234,174.54358814051105,Low,Low Quality Less Expensive
4031,Helena,25740.0,2,29,17.98502886452655,521.56583707127,Low,Low Quality Less Expensive
4034,Helena-West Helena,25760.0,2,4,15.44275175813516,61.77100703254064,Low,Low Quality Less Expensive
4036,Henderson,25780.0,2,11,15.664514368994631,172.30965805894095,Low,Low Quality Less Expensive
4039,Henderson County,11700.0,2,36,20.109967,723.9588120000001,Low,Low Quality Expensive
4042,Henderson County,11980.0,2,8,14.76802,118.14416,Low,Low Quality Less Expensive
4048,Hendricks County,26900.0,2,47,15.998591,751.933777,Low,Low Quality Less Expensive
4052,Hennepin County Outlying,33460.0,2,13,20.024074,260.31296199999997,Low,Low Quality Expensive
4054,Henry County,19340.0,2,1,18.745949,18.745949,Low,Low Quality Less Expensive
4055,Henry County,31140.0,2,1,15.391768,15.391768,Low,Low Quality Less Expensive
4056,Henry County,35220.0,2,10,13.139741,131.39741,Low,Low Quality Less Expensive
4058,Hereford,25820.0,2,2,17.310007056432124,34.62001411286425,Low,Low Quality Less Expensive
4059,Herkimer County,46540.0,2,5,12.150726,60.75363,Low,Low Quality Less Expensive
4061,Hermiston-Pendleton,25840.0,2,6,18.57942320398521,111.47653922391126,Low,Low Quality Less Expensive
4062,Hermitage,49660.0,2,11,14.436397,158.800367,Low,Low Quality Less Expensive
4065,Hernando County,45300.0,2,29,16.747206,485.66897399999993,Low,Low Quality Less Expensive
4072,Hialeah,33124.0,2,34,28.871532,981.632088,Low,Low Quality Expensive
4074,Hickman County,34980.0,2,2,22.569878,45.139756,Low,Low Quality Expensive
4079,High Point/SW Guilford Cty,24660.0,2,58,15.777603,915.100974,Low,Low Quality Less Expensive
4089,Hilliard,18140.0,2,28,16.387064,458.837792,Low,Low Quality Less Expensive
4093,Hillsborough,31700.0,2,124,15.464648,1917.616352,Low,Low Quality Less Expensive
4097,Hillsdale,25880.0,2,4,13.128338686394098,52.51335474557639,Low,Low Quality Less Expensive
4098,Hilltop/Great Neck,47260.0,2,17,20.632662,350.755254,Low,Low Quality Expensive
4100,Hilo,25900.0,2,1,24.534547438187445,24.534547438187445,Low,Low Quality Expensive
4106,Hilton Head Island-Bluffton-Beaufort,25940.0,2,86,19.953703851990845,1716.0185312712126,Low,Low Quality Less Expensive
4109,Hobbs,26020.0,2,2,17.435340659647483,34.87068131929497,Low,Low Quality Less Expensive
4110,Hoke County,22180.0,2,2,18.219587,36.439174,Low,Low Quality Less Expensive
4112,Holland East,24340.0,2,12,15.415436,184.985232,Low,Low Quality Less Expensive
4117,Holland West,24340.0,2,30,16.022151,480.66453,Low,Low Quality Less Expensive
4120,Hollywood,22744.0,2,113,24.236399,2738.7130869999996,Low,Low Quality Expensive
4124,Hollywood,31084.0,2,89,45.339142,4035.1836380000004,Low,Low Quality Expensive
4128,Homosassa Springs,26140.0,2,25,17.760165435393127,444.00413588482814,Low,Low Quality Less Expensive
4130,Honolulu,46520.0,2,9,35.656856,320.911704,Low,Low Quality Expensive
4133,Hood County,19100.0,2,13,22.731126,295.504638,Low,Low Quality Expensive
4136,Hood River,26220.0,2,2,17.95255558884372,35.90511117768744,Low,Low Quality Less Expensive
4142,Hope,26260.0,2,6,15.388973685837144,92.33384211502286,Low,Low Quality Less Expensive
4144,Hopkinton/Holliston,14460.0,2,14,19.723853,276.133942,Low,Low Quality Less Expensive
4146,Horizon,21340.0,2,3,18.888893,56.666679,Low,Low Quality Less Expensive
4152,Hospital Hill MF,22380.0,2,5,25.092941216205567,125.46470608102783,Low,Low Quality Expensive
4154,Hospital/Independence,48900.0,2,25,19.325815,483.14537499999994,Low,Low Quality Less Expensive
4157,Hot Springs,26300.0,2,18,12.943459573925368,232.98227233065663,Low,Low Quality Less Expensive
4161,Houma-Thibodaux,26380.0,2,29,17.780904624737595,515.6462341173902,Low,Low Quality Less Expensive
4167,Howard,24580.0,2,9,15.273804,137.464236,Low,Low Quality Less Expensive
4170,Howe Ave/Fulton Ave/Watt Ave,40900.0,2,80,19.983192,1598.65536,Low,Low Quality Less Expensive
4178,Hudson Waterfront,35614.0,2,85,35.465965,3014.607025,Low,Low Quality Expensive
4183,Hughson/Oakdale/Waterford,33700.0,2,7,17.893697,125.255879,Low,Low Quality Less Expensive
4186,Hull Street Corridor,40060.0,2,28,15.636448,437.820544,Low,Low Quality Less Expensive
4189,Hunt County,19100.0,2,22,21.339513,469.469286,Low,Low Quality Expensive
4192,Hunterdon,35084.0,2,40,20.299104,811.96416,Low,Low Quality Expensive
4194,Huntingdon,26500.0,2,6,18.42443195246491,110.54659171478946,Low,Low Quality Less Expensive
4195,Huntington,26540.0,2,4,16.265144428711288,65.06057771484515,Low,Low Quality Less Expensive
4197,Huntington Beach,11244.0,2,49,25.958678,1271.975222,Low,Low Quality Expensive
4201,Huntington-Ashland,26580.0,2,3,36.051812781177006,108.15543834353102,Low,Low Quality Expensive
4204,Huntington/Mt Vernon,47900.0,2,19,24.969639,474.423141,Low,Low Quality Expensive
4207,Huntsville,26620.0,2,7,21.275364443187637,148.92755110231346,Low,Low Quality Expensive
4210,Huntsville,26660.0,2,6,22.674386751547157,136.04632050928294,Low,Low Quality Expensive
4212,Huron,26700.0,2,2,15.410196179749363,30.820392359498726,Low,Low Quality Less Expensive
4215,Huron County,35940.0,2,11,15.414452,169.558972,Low,Low Quality Less Expensive
4218,Hurstbourne/Lyndon,31140.0,2,46,15.617795,718.4185699999999,Low,Low Quality Less Expensive
4222,Hutchinson,26740.0,2,6,13.694241978197006,82.16545186918204,Low,Low Quality Less Expensive
4225,Hutchinson,26780.0,2,5,15.189633204965604,75.94816602482803,Low,Low Quality Less Expensive
4230,Hwy 280/Shelby County,13820.0,2,38,17.738053,674.046014,Low,Low Quality Less Expensive
4234,I-10 East,26420.0,2,12,22.383899,268.606788,Low,Low Quality Expensive
4237,I-20 East/Conyers,12060.0,2,102,19.422073,1981.0514460000002,Low,Low Quality Less Expensive
4241,I-270 Corridor North,47900.0,2,4,23.456624,93.826496,Low,Low Quality Expensive
4243,I-270/Maryland Heights,41180.0,2,29,18.073888,524.142752,Low,Low Quality Less Expensive
4250,I-279/I-79 Northwest,38300.0,2,24,15.52713,372.65112,Low,Low Quality Less Expensive
4254,I-29 Corridor,28140.0,2,32,15.894735,508.63152,Low,Low Quality Less Expensive
4258,I-35 Corridor,28140.0,2,116,15.636493,1813.833188,Low,Low Quality Less Expensive
4262,I-39 Corr/LaSalle County,36860.0,2,21,13.621072,286.042512,Low,Low Quality Less Expensive
4265,I-39 Corr/Winnebago Cnty,40420.0,2,52,13.757122,715.370344,Low,Low Quality Less Expensive
4267,I-39 Corridor/Lee County,19940.0,2,2,15.570603,31.141206,Low,Low Quality Less Expensive
4268,I-39 Corridor/Ogle County,40300.0,2,5,14.830436,74.15218,Low,Low Quality Less Expensive
4283,I-65 Corr/S Shelby County,13820.0,2,71,15.963108,1133.380668,Low,Low Quality Less Expensive
4286,I-81 Corridor,42540.0,2,80,13.734121,1098.72968,Low,Low Quality Less Expensive
4289,I-90 Corridor,42660.0,2,18,36.928579,664.714422,Low,Low Quality Expensive
4293,I-95 Corridor South,14460.0,2,60,20.514019,1230.84114,Low,Low Quality Expensive
4296,I-95 North/Ashland,40060.0,2,10,15.928018,159.28018,Low,Low Quality Less Expensive
4298,I-95 North/Chamberlayne,40060.0,2,9,16.567553,149.107977,Low,Low Quality Less Expensive
4309,Illinois,41180.0,2,223,15.675196,3495.568708,Low,Low Quality Less Expensive
4313,Incline Village,39900.0,2,10,25.188829,251.88828999999998,Low,Low Quality Expensive
4315,Independence Hall,37980.0,2,16,25.331841,405.309456,Low,Low Quality Expensive
4319,Indiana,16980.0,2,122,17.251745,2104.71289,Low,Low Quality Less Expensive
4322,Indiana,26860.0,2,16,16.74361376733291,267.89782027732656,Low,Low Quality Less Expensive
4325,Indianapolis-Carmel-Anderson,26900.0,2,77,21.253754805153918,1636.5391199968517,Low,Low Quality Expensive
4329,Inglewood/South LA,31084.0,2,45,35.141771,1581.3796949999999,Low,Low Quality Expensive
4332,Innovation District MF,23540.0,2,7,19.17560576956132,134.22924038692923,Low,Low Quality Less Expensive
4341,Interchange,41620.0,2,17,16.163655,274.782135,Low,Low Quality Less Expensive
4347,Ionia County,26960.0,2,6,23.801511,142.809066,Low,Low Quality Expensive
4352,Iowa County,31540.0,1,1,17.235802,17.235802,Low,Low Quality Less Expensive
4358,Iron Bridge Corridor,40060.0,2,36,16.32361,587.64996,Low,Low Quality Less Expensive
4360,Iron Mountain,27020.0,2,3,14.323005483420495,42.969016450261485,Low,Low Quality Less Expensive
4369,Isanti County,33460.0,2,10,17.107858,171.07858,Low,Low Quality Less Expensive
4371,Isle Of Wight,47260.0,2,4,17.595057,70.380228,Low,Low Quality Less Expensive
4373,Ithaca,27060.0,2,4,22.820070831175112,91.28028332470045,Low,Low Quality Expensive
4377,Jackson,27100.0,2,4,16.196981869313287,64.78792747725315,Low,Low Quality Less Expensive
4378,Jackson,27140.0,2,14,16.856338377986546,235.98873729181165,Low,Low Quality Less Expensive
4381,Jackson,27160.0,2,3,17.192304288722084,51.57691286616625,Low,Low Quality Less Expensive
4384,Jackson,27180.0,2,43,16.15437866331702,694.6382825226318,Low,Low Quality Less Expensive
4387,Jackson,27220.0,2,7,23.78334063523167,166.4833844466217,Low,Low Quality Expensive
4389,Jackson County,27100.0,2,34,15.57438,529.52892,Low,Low Quality Less Expensive
4393,Jackson County,27600.0,2,7,19.832531,138.827717,Low,Low Quality Less Expensive
4395,Jackson Square,41884.0,2,54,58.106091,3137.728914,Low,Low Quality Expensive
4401,Jacksonville,27300.0,2,2,16.040468569268164,32.08093713853633,Low,Low Quality Less Expensive
4404,Jacksonville,27340.0,2,41,17.05432005207362,699.2271221350185,Low,Low Quality Less Expensive
4407,Jacksonville,27380.0,2,4,16.676177295530223,66.7047091821209,Low,Low Quality Less Expensive
4409,James Island/Folly Beach,16700.0,2,15,26.386659,395.799885,Low,Low Quality Expensive
4414,Jamestown-Dunkirk-Fredonia,27460.0,2,15,14.905740310703948,223.58610466055922,Low,Low Quality Less Expensive
4418,Jasper,27540.0,2,5,16.78292394211692,83.9146197105846,Low,Low Quality Less Expensive
4419,Jasper County,16980.0,2,2,21.813199,43.626398,Low,Low Quality Expensive
4422,Jefferson,35380.0,2,1,17.235699,17.235699,Low,Low Quality Less Expensive
4424,Jefferson City,27620.0,2,54,13.362259760331177,721.5620270578836,Low,Low Quality Less Expensive
4427,Jefferson County,41180.0,2,45,15.486858,696.90861,Low,Low Quality Less Expensive
4432,Jefferson County,47900.0,2,5,24.793978,123.96988999999999,Low,Low Quality Expensive
4435,Jefferson County,48060.0,2,4,18.828704,75.314816,Low,Low Quality Less Expensive
4437,Jefferson MF,22020.0,2,3,13.152105736519234,39.4563172095577,Low,Low Quality Less Expensive
4438,Jefferson North,48020.0,2,3,15.119217,45.357651000000004,Low,Low Quality Less Expensive
4441,Jefferson South,48020.0,2,7,14.785093,103.495651,Low,Low Quality Less Expensive
4445,Jersey County,41180.0,1,2,14.998781,29.997562,Low,Low Quality Less Expensive
4448,Jessamine County,30460.0,2,7,16.374169,114.61918299999999,Low,Low Quality Less Expensive
4451,Jesup,27700.0,2,6,14.37585375315803,86.25512251894818,Low,Low Quality Less Expensive
4453,Jetplex/Madison,26620.0,2,18,14.326416,257.875488,Low,Low Quality Less Expensive
4457,Johns Landing,38900.0,2,23,25.977164,597.4747719999999,Low,Low Quality Expensive
4461,Johnson City,27740.0,2,22,14.040255210439584,308.88561462967084,Low,Low Quality Less Expensive
4464,Johnson County,19100.0,2,25,23.49529,587.38225,Low,Low Quality Expensive
4466,Johnson County MO,47660.0,2,3,15.307813,45.923439,Low,Low Quality Less Expensive
4469,Johnston,39300.0,2,6,19.501801,117.010806,Low,Low Quality Less Expensive
4471,Johnston County,39580.0,2,60,18.813309,1128.79854,Low,Low Quality Less Expensive
4475,Johnstown,27780.0,2,23,14.60604747668337,335.93909196371754,Low,Low Quality Less Expensive
4479,Joliet/Central Will,16980.0,2,136,19.375096,2635.013056,Low,Low Quality Less Expensive
4482,Jonesboro,27860.0,2,25,15.363028694278508,384.0757173569627,Low,Low Quality Less Expensive
4486,Joplin,27900.0,2,31,18.067836764313956,560.1029396937327,Low,Low Quality Less Expensive
